paper,paper_short,venue,year,table,method,proposed,modality,metric_type,alignment,dataset,sequence,sequence_norm,metric,unit,value,status,note
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,Stereo-DEVO,yes,Stereo E,metric,"SE3 (stereo, metric)",DSEC,city11_b,city11_b,RPE_t,cm/s,15.58,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESVO,no,Stereo E,metric,"SE3 (stereo, metric)",VECtor,robot_normal,robot_normal,RPE_t,cm/s,16.79,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESVO,no,Stereo E,metric,"SE3 (stereo, metric)",VECtor,corner_slow,corner_slow,RPE_t,cm/s,6.45,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESVO,no,Stereo E,metric,"SE3 (stereo, metric)",VECtor,hdr_normal,hdr_normal,RPE_t,cm/s,5.55,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESVO,no,Stereo E,metric,"SE3 (stereo, metric)",VECtor,sofa_normal,sofa_normal,RPE_t,cm/s,,failed,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESVO,no,Stereo E,metric,"SE3 (stereo, metric)",VECtor,desk_normal,desk_normal,RPE_t,cm/s,5.12,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESVO,no,Stereo E,metric,"SE3 (stereo, metric)",VECtor,corridors_dolly,corridors_dolly,RPE_t,cm/s,,failed,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESVO,no,Stereo E,metric,"SE3 (stereo, metric)",VECtor,units_dolly,units_dolly,RPE_t,cm/s,,failed,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ES-PTAM,no,Stereo E,metric,"SE3 (stereo, metric)",VECtor,robot_normal,robot_normal,RPE_t,cm/s,,n/a,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ES-PTAM,no,Stereo E,metric,"SE3 (stereo, metric)",VECtor,corner_slow,corner_slow,RPE_t,cm/s,,n/a,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ES-PTAM,no,Stereo E,metric,"SE3 (stereo, metric)",VECtor,hdr_normal,hdr_normal,RPE_t,cm/s,,n/a,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ES-PTAM,no,Stereo E,metric,"SE3 (stereo, metric)",VECtor,sofa_normal,sofa_normal,RPE_t,cm/s,,n/a,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ES-PTAM,no,Stereo E,metric,"SE3 (stereo, metric)",VECtor,desk_normal,desk_normal,RPE_t,cm/s,,n/a,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ES-PTAM,no,Stereo E,metric,"SE3 (stereo, metric)",VECtor,corridors_dolly,corridors_dolly,RPE_t,cm/s,,n/a,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ES-PTAM,no,Stereo E,metric,"SE3 (stereo, metric)",VECtor,units_dolly,units_dolly,RPE_t,cm/s,,n/a,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESIO,no,Stereo E+I,metric,"SE3 (stereo, metric)",VECtor,robot_normal,robot_normal,RPE_t,cm/s,3.38,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESIO,no,Stereo E+I,metric,"SE3 (stereo, metric)",VECtor,corner_slow,corner_slow,RPE_t,cm/s,7.01,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESIO,no,Stereo E+I,metric,"SE3 (stereo, metric)",VECtor,hdr_normal,hdr_normal,RPE_t,cm/s,15.65,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESIO,no,Stereo E+I,metric,"SE3 (stereo, metric)",VECtor,sofa_normal,sofa_normal,RPE_t,cm/s,54.32,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESIO,no,Stereo E+I,metric,"SE3 (stereo, metric)",VECtor,desk_normal,desk_normal,RPE_t,cm/s,,failed,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESIO,no,Stereo E+I,metric,"SE3 (stereo, metric)",VECtor,corridors_dolly,corridors_dolly,RPE_t,cm/s,,failed,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESIO,no,Stereo E+I,metric,"SE3 (stereo, metric)",VECtor,units_dolly,units_dolly,RPE_t,cm/s,,failed,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESVO2,no,Stereo E+I,metric,"SE3 (stereo, metric)",VECtor,robot_normal,robot_normal,RPE_t,cm/s,3.16,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESVO2,no,Stereo E+I,metric,"SE3 (stereo, metric)",VECtor,corner_slow,corner_slow,RPE_t,cm/s,1.91,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESVO2,no,Stereo E+I,metric,"SE3 (stereo, metric)",VECtor,hdr_normal,hdr_normal,RPE_t,cm/s,3.79,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESVO2,no,Stereo E+I,metric,"SE3 (stereo, metric)",VECtor,sofa_normal,sofa_normal,RPE_t,cm/s,13.59,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESVO2,no,Stereo E+I,metric,"SE3 (stereo, metric)",VECtor,desk_normal,desk_normal,RPE_t,cm/s,3.5,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESVO2,no,Stereo E+I,metric,"SE3 (stereo, metric)",VECtor,corridors_dolly,corridors_dolly,RPE_t,cm/s,,failed,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESVO2,no,Stereo E+I,metric,"SE3 (stereo, metric)",VECtor,units_dolly,units_dolly,RPE_t,cm/s,,failed,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,DEIO,no,E+I,metric,"SE3 (stereo, metric)",VECtor,robot_normal,robot_normal,RPE_t,cm/s,,n/a,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,DEIO,no,E+I,metric,"SE3 (stereo, metric)",VECtor,corner_slow,corner_slow,RPE_t,cm/s,13.25,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,DEIO,no,E+I,metric,"SE3 (stereo, metric)",VECtor,hdr_normal,hdr_normal,RPE_t,cm/s,,n/a,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,DEIO,no,E+I,metric,"SE3 (stereo, metric)",VECtor,sofa_normal,sofa_normal,RPE_t,cm/s,,n/a,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,DEIO,no,E+I,metric,"SE3 (stereo, metric)",VECtor,desk_normal,desk_normal,RPE_t,cm/s,86.55,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,DEIO,no,E+I,metric,"SE3 (stereo, metric)",VECtor,corridors_dolly,corridors_dolly,RPE_t,cm/s,164.53,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,DEIO,no,E+I,metric,"SE3 (stereo, metric)",VECtor,units_dolly,units_dolly,RPE_t,cm/s,138.73,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,Stereo-DEVO,yes,Stereo E,metric,"SE3 (stereo, metric)",VECtor,robot_normal,robot_normal,RPE_t,cm/s,1.84,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,Stereo-DEVO,yes,Stereo E,metric,"SE3 (stereo, metric)",VECtor,corner_slow,corner_slow,RPE_t,cm/s,1.49,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,Stereo-DEVO,yes,Stereo E,metric,"SE3 (stereo, metric)",VECtor,hdr_normal,hdr_normal,RPE_t,cm/s,1.55,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,Stereo-DEVO,yes,Stereo E,metric,"SE3 (stereo, metric)",VECtor,sofa_normal,sofa_normal,RPE_t,cm/s,4.44,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,Stereo-DEVO,yes,Stereo E,metric,"SE3 (stereo, metric)",VECtor,desk_normal,desk_normal,RPE_t,cm/s,2.0,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,Stereo-DEVO,yes,Stereo E,metric,"SE3 (stereo, metric)",VECtor,corridors_dolly,corridors_dolly,RPE_t,cm/s,16.87,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,Stereo-DEVO,yes,Stereo E,metric,"SE3 (stereo, metric)",VECtor,units_dolly,units_dolly,RPE_t,cm/s,32.43,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESVO,no,Stereo E,metric,"SE3 (stereo, metric)",TUM-VIE,mocap-1d-trans,tumvie_1d_trans,RPE_t,cm/s,8.41,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESVO,no,Stereo E,metric,"SE3 (stereo, metric)",TUM-VIE,mocap-3d-trans,tumvie_3d_trans,RPE_t,cm/s,7.47,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESVO,no,Stereo E,metric,"SE3 (stereo, metric)",TUM-VIE,mocap-6dof,tumvie_6dof,RPE_t,cm/s,14.28,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESVO,no,Stereo E,metric,"SE3 (stereo, metric)",TUM-VIE,mocap-desk,tumvie_desk,RPE_t,cm/s,5.87,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESVO,no,Stereo E,metric,"SE3 (stereo, metric)",TUM-VIE,mocap-desk2,tumvie_desk2,RPE_t,cm/s,6.23,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ES-PTAM,no,Stereo E,metric,"SE3 (stereo, metric)",TUM-VIE,mocap-1d-trans,tumvie_1d_trans,RPE_t,cm/s,0.71,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ES-PTAM,no,Stereo E,metric,"SE3 (stereo, metric)",TUM-VIE,mocap-3d-trans,tumvie_3d_trans,RPE_t,cm/s,4.94,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ES-PTAM,no,Stereo E,metric,"SE3 (stereo, metric)",TUM-VIE,mocap-6dof,tumvie_6dof,RPE_t,cm/s,12.02,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ES-PTAM,no,Stereo E,metric,"SE3 (stereo, metric)",TUM-VIE,mocap-desk,tumvie_desk,RPE_t,cm/s,2.53,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ES-PTAM,no,Stereo E,metric,"SE3 (stereo, metric)",TUM-VIE,mocap-desk2,tumvie_desk2,RPE_t,cm/s,4.04,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESIO,no,Stereo E+I,metric,"SE3 (stereo, metric)",TUM-VIE,mocap-1d-trans,tumvie_1d_trans,RPE_t,cm/s,,failed,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESIO,no,Stereo E+I,metric,"SE3 (stereo, metric)",TUM-VIE,mocap-3d-trans,tumvie_3d_trans,RPE_t,cm/s,,failed,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESIO,no,Stereo E+I,metric,"SE3 (stereo, metric)",TUM-VIE,mocap-6dof,tumvie_6dof,RPE_t,cm/s,,failed,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESIO,no,Stereo E+I,metric,"SE3 (stereo, metric)",TUM-VIE,mocap-desk,tumvie_desk,RPE_t,cm/s,,failed,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESIO,no,Stereo E+I,metric,"SE3 (stereo, metric)",TUM-VIE,mocap-desk2,tumvie_desk2,RPE_t,cm/s,,failed,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESVO2,no,Stereo E+I,metric,"SE3 (stereo, metric)",TUM-VIE,mocap-1d-trans,tumvie_1d_trans,RPE_t,cm/s,1.06,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESVO2,no,Stereo E+I,metric,"SE3 (stereo, metric)",TUM-VIE,mocap-3d-trans,tumvie_3d_trans,RPE_t,cm/s,2.32,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESVO2,no,Stereo E+I,metric,"SE3 (stereo, metric)",TUM-VIE,mocap-6dof,tumvie_6dof,RPE_t,cm/s,2.49,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESVO2,no,Stereo E+I,metric,"SE3 (stereo, metric)",TUM-VIE,mocap-desk,tumvie_desk,RPE_t,cm/s,3.41,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,ESVO2,no,Stereo E+I,metric,"SE3 (stereo, metric)",TUM-VIE,mocap-desk2,tumvie_desk2,RPE_t,cm/s,2.41,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
STEREO_DEVO,Stereo-DEVO,RAL,2025,II,DEIO,no,E+I,metric,"SE3 (stereo, metric)",TUM-VIE,mocap-1d-trans,tumvie_1d_trans,RPE_t,cm/s,24.49,ok,Stereo-DEVO T.II (RPE+ATE). DEIO shown under METRIC eval (no scale-correction) -> large VECtor/DSEC scale errors. Authors also drop DEVO entirely 'because its poses suffer from scale ambiguity'.
